videoId,title,publishedAt,viewCount,likeCount,commentCount,duration,channelId,channelName,url
yW5blRcGA7M,AfD und CDU Erzählen Sündenbock-Märchen! Ferat Kocak Entlarvt Heuchelei!,2025-07-05T13:36:48Z,18003,1415,362,PT3M12S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=yW5blRcGA7M
-mwrSlcInOw,Merz-Regierung Macht Uns Arm! Heidi Reichinnek Spricht KLARTEXT!,2025-07-04T17:20:53Z,11106,1462,363,PT11M18S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=-mwrSlcInOw
jJr5lUFJuqg,Deckel drauf! Mietengipfel der Linksfraktion,2025-07-04T15:27:59Z,6169,478,32,PT4H17M50S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jJr5lUFJuqg
LTy68NL-v9Q,AfD & CDU Halten Wenig Von Demokratie Und Freiheit!,2025-07-04T07:42:11Z,11477,1244,166,PT56S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=LTy68NL-v9Q
CrFZ_K1bUpg,AfD Völlig Außer Sich! LINKE Stellt Rechsextremisten Bloss!,2025-07-03T15:13:31Z,10523,1324,327,PT5M37S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=CrFZ_K1bUpg
a0WWr5OPVKw,Wir wollen EURE Meinung hören! Kommt zum MIETENGIPFEL in Berlin! (mit @CarenLay1),2025-07-01T12:39:23Z,6426,857,58,PT35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=a0WWr5OPVKw
2M-lXe-Ndpg,Spahn MUSS Endlich Zurücktreten!,2025-06-28T17:54:16Z,45741,4513,746,PT5M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=2M-lXe-Ndpg
uRzWjMeIMn0,Die CDU Ist Kläglich GESCHEITERT!,2025-06-28T13:30:59Z,10212,1590,149,PT1M47S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=uRzWjMeIMn0
WFG9CAKA8xk,"""2,3 Mrd Euro!"" Ines & Ates Nehmen Jens Spahn In Die Mangel!",2025-06-27T11:30:34Z,56238,4078,209,PT1M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=WFG9CAKA8xk
aKE2aVPUzuw,Heidi Reichinnek & Sören Pellmann Haben Genug Von Den Machenschaften Der Merz-CDU!,2025-06-27T04:59:45Z,25409,2047,1512,PT7M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=aKE2aVPUzuw
Yun5S6PqE_I,Sören Pellmann Spricht KLARTEXT Für Junge Menschen!,2025-06-26T13:15:04Z,5213,845,93,PT1M44S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Yun5S6PqE_I
jLSHHfOCnKI,Heidi Zeigt Den WAHNSINN Den Merz Anrichtet!,2025-06-26T07:57:03Z,7801,1228,145,PT1M25S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jLSHHfOCnKI
ngkmjCrFHCs,Spahn-Bericht Ist Eine FRECHHEIT! Heidi Reichinnek Spricht KLARTEXT!,2025-06-25T14:01:20Z,30050,2242,563,PT2M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ngkmjCrFHCs
014mtzeVspE,MERZ Hat Weder Ideen Noch Verantwortung! Linker PELLMANN Hat Genug!,2025-06-25T06:00:01Z,6251,595,45,PT49S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=014mtzeVspE
k_EUDPIQY1E,SO DREIST Ist Jens Spahn! Heidi Reichinnek Platzt Der Kragen!,2025-06-24T16:59:07Z,51924,3875,320,PT1M9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=k_EUDPIQY1E
vFnL99NYFfM,RECHTSEXTREME Bekämpfen Fahnen! CDU Macht Sich Mitschuldig!,2025-06-23T15:40:49Z,2131,396,127,PT2M9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=vFnL99NYFfM
aSCSPMbKpmE,Wer Macht Die DRECKSARBEIT Für Rechtsextreme Im Bundestag?,2025-06-23T06:48:24Z,6192,725,87,PT1M9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=aSCSPMbKpmE
HBOvIozfwss,DEMOKRATIE Vor Musk Und Co. Verteidigen! Keine ERBENREGIERUNG!,2025-06-22T07:00:28Z,4184,852,65,PT1M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=HBOvIozfwss
rasTq6rM0u0,SCHLUSS Mit Vorteilen Für Wenige! Gleiche CHANCEN Für Alle!,2025-06-21T07:00:54Z,6287,1084,81,PT1M6S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=rasTq6rM0u0
NQJ9hRBeQA0,AfD Schäumt Vor Wut! Linken-Politikerin Stellt Ihre AHNUNGSLOSIGKEIT Bloß!,2025-06-20T10:19:59Z,11068,1063,169,PT3M21S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=NQJ9hRBeQA0
Lw7dnOCXWn0,Politisches VERSAGEN Bei Geflüchteten! Klartext Von Clara Bünger!,2025-06-20T08:32:09Z,4014,692,88,PT1M9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Lw7dnOCXWn0
pvNkpkGbfGk,Forscherin Deckt Organisierten Wohlstandsverlust auf!,2025-06-18T13:25:25Z,7755,1193,115,PT1M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=pvNkpkGbfGk
JlcJxiR0BPw,Das Wollen RECHTE Vertuschen! EXPERTIN Deckt Täuschung AUF!,2025-06-17T16:35:33Z,8219,1464,400,PT4M12S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=JlcJxiR0BPw
iVoHO4KaHdk,Heidi Reichinnek Deckt Auf! DAS Hat Merz Jetzt Gegen Unsere Kinder Vor!,2025-06-17T10:05:08Z,23012,3227,594,PT5M54S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=iVoHO4KaHdk
WGtnQWzUqNw,Linker Sören Pellmann Deckt MERZ-PLAN Auf! IRRE Politik Gegen Uns Alle!,2025-06-16T12:45:04Z,7169,707,108,PT5M13S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=WGtnQWzUqNw
juRkrlDsIZg,Gegen TRUMP-IRRSINN in Deutschland! Jan Van Aken VERTEIDIGT DEMOKRATIE!,2025-06-14T10:23:11Z,12986,1276,111,PT59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=juRkrlDsIZg
0MxV0RCSvMA,Jüngster Abgeordneter Hat Genug! Die JUGEND lässt sich nicht VERHEIZEN!,2025-06-12T17:30:00Z,55637,2798,511,PT2M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=0MxV0RCSvMA
jOegfViN-ec,Massiver WOHLSTANDSVERLUST Steht Bevor! LINKER ENTLARVT Dieses Vorhaben der GROKO!,2025-06-12T12:48:15Z,11382,1156,266,PT3M22S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jOegfViN-ec
n_DySaQsPus,ABGEORDNETE komplett AHNUNGSLOS! LINKER Spricht Klartext!,2025-06-11T16:38:05Z,14901,1797,423,PT3M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=n_DySaQsPus
fhiBI8t14zA,Jan Van Aken Hat Genug Und Prangert FEIGHEIT Der Groko An!,2025-06-08T15:56:35Z,12433,1499,300,PT3M21S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=fhiBI8t14zA
K0eLp8rFeqM,Abgeordnete ERHÖHEN sich GEHALT um mehr als Bürgergeld-Regelsatz,2025-06-06T09:55:00Z,36341,2404,193,PT1M17S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=K0eLp8rFeqM
EI2n6Mb9YXM,WIEDER 600€ Mehr Für Politiker! Jan van Aken Reagiert Mit WUTREDE!,2025-06-06T06:45:01Z,61050,3469,973,PT1M22S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=EI2n6Mb9YXM
bRdGqhAzWs4,Schluss mit der VERACHTUNG gegenüber arbeitenden Menschen!,2025-06-05T11:39:51Z,11107,1516,105,PT1M35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=bRdGqhAzWs4
OaqqGJa_Ucs,Gregor Gysi: Machen wir es wie in BELGIEN und LUXEMBURG!,2025-06-05T09:30:13Z,19471,984,39,PT34S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=OaqqGJa_Ucs
g8Gac6muoiM,Diese Regierung BRICHT DAS GESETZ,2025-06-04T15:30:21Z,6766,977,89,PT1M16S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=g8Gac6muoiM
SltC-ga9-NI,Linken-Politikerin Caren Lay Deckt DOPPELMORAL Der Regierung Auf!,2025-06-04T12:30:36Z,3820,551,78,PT3M37S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=SltC-ga9-NI
4IPWIXR2WuE,„Schauen Sie den Menschen IN DIE AUGEN!“,2025-06-04T12:13:24Z,12454,2045,312,PT1M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=4IPWIXR2WuE
fGdVFc5wc2g,SCHAMLOS: POLITIKER-GEHÄLTER sollen weiter STEIGEN!,2025-06-03T17:17:44Z,7276,921,69,PT1M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=fGdVFc5wc2g
4NnMrLGhRts,Politiker-Gehälter Sollen WIEDER Steigen! Heidi Und Sören Sprechen KLARTEXT!,2025-06-03T15:17:41Z,18784,2287,725,PT9M41S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=4NnMrLGhRts
FInQNYBV90U,Forstwirt Marcel Bauer STELLT AfD BLOSS Und Zeigt Was LANDWIRTE Wirklich Brauchen!,2025-05-28T12:30:33Z,13999,1611,415,PT5M6S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=FInQNYBV90U
P72a1ZBF9Ns,AfD Hat Keine Ahnung Von ATOMKRAFT! Geniale REDE Von Linken-Politikerin Mareike Hermeier!,2025-05-27T10:09:26Z,27067,2112,589,PT3M50S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=P72a1ZBF9Ns
TB5ysSwXU7Q,Linke Entlarvt CDU IRREFÜHRUNG!,2025-05-25T12:18:28Z,5058,644,43,PT55S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TB5ysSwXU7Q
PsJaHjkMN8I,"Städte BLUTEN AUS, REGIERUNG Guckt Weg! Linker SPRICHT KLARTEXT!",2025-05-24T18:15:05Z,3838,641,48,PT1M8S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=PsJaHjkMN8I
Q7oPyrD3qOg,CDU Gegen Rechtsstaat! Linke FÜHRT Immobilienverteter VOR!,2025-05-24T11:16:08Z,5192,545,44,PT57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Q7oPyrD3qOg
XXqWeCtyo2c,Märchenstunde Aufgedeckt! Linken-Politikerin Caren Lay Reagiert Auf CDU!,2025-05-23T12:06:40Z,4079,647,105,PT2M45S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=XXqWeCtyo2c
yQWNhZ_yE4c,"""Sie würden den Einbürgeruntstest nicht bestehen!"" FERAT KOCAK blamiert AfD",2025-05-23T10:15:12Z,5298,808,46,PT1M21S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=yQWNhZ_yE4c
vLRm6p5rlbg,Linker TREIBT AfD Zur WEISSGLUT! Ferat Kocak NIMMT Sie AUSEINANDER!,2025-05-22T16:29:19Z,74267,4368,913,PT3M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=vLRm6p5rlbg
SuHGyXSqXbs,CDU TOBT Als Linken-Politikerin Sie Vorführt! Janine Wissler Hält WUTREDE!,2025-05-22T11:05:58Z,112668,9509,1247,PT6M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=SuHGyXSqXbs
1soSbPtBNlA,Armut durch Miete? Schluss damit!,2025-05-21T19:36:29Z,3132,516,43,PT1M50S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=1soSbPtBNlA
S07avAKac-E,"Heidi Reichinnek Spricht KLARTEXT! ""Wir Stoppen Die AfD!""",2025-05-20T16:17:11Z,8652,967,701,PT16M4S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=S07avAKac-E
xngcn5W5vvA,SO KORRUPT ist die Merz-Regierung - LINKE DECKT Unfassbares Verhalten Von Minister AUF!,2025-05-20T09:12:20Z,23730,1656,257,PT2M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xngcn5W5vvA
VVTsoGUway0,LINKE entlarvt die ARROGANZ von Friedrich Merz - Cansin Köktürk HAT GENUG!,2025-05-19T16:30:05Z,34468,2551,451,PT2M52S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=VVTsoGUway0
s7T5q1o8O-I,Linken Politiker ZERREISST CDU-Pläne! Jens Spahn Bloßgestellt!,2025-05-19T12:50:04Z,8130,1080,203,PT5M52S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=s7T5q1o8O-I
Kx3GH5udgMw,ERSTE REDE Von Charlotte Neuhäuser im Bundestag mit KLARER ANSAGE!,2025-05-18T12:52:49Z,7754,899,156,PT3M6S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Kx3GH5udgMw
JhMNj347ihA,Wer wirklich verliert: Ines Schwerdtner entlarvt rechte Wirtschaftsideologie,2025-05-18T09:07:46Z,4201,530,49,PT38S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=JhMNj347ihA
zbapZys-l8I,Merz Verhöhnt Arbeiter - Anne Zerr Platzt Der Kragen!,2025-05-16T17:00:10Z,64681,2771,536,PT3M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=zbapZys-l8I
UWTrIioD7Lk,Echte Krankenschwester Im Bundestag: Julia Stange Sagt ENDLICH Was Gesagt Werden Muss!,2025-05-16T12:15:05Z,9805,1001,113,PT2M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=UWTrIioD7Lk
hg_nNRy34Tk,Stella Merendino PACKT AUS: Arbeitsalltag in der PFLEGE KAUM ERTRÄGLICH!,2025-05-15T17:50:58Z,82429,4242,588,PT2M41S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=hg_nNRy34Tk
rIIxGJYKZCs,Katastrophale Zustände - Pflegekraft im Bundestag packt aus!,2025-05-15T17:24:28Z,14158,1095,47,PT1M3S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=rIIxGJYKZCs
ZVwnwlo316s,Ines Schwerdtner BLAMIERT Jens Spahn und spricht KLARTEXT,2025-05-15T13:15:54Z,70323,5679,650,PT3M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ZVwnwlo316s
bL-HutWQGvI,Heidi Reichinnek DREHT Merz AUF LINKS,2025-05-14T18:59:47Z,35539,2971,859,PT9M1S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=bL-HutWQGvI
BUeAX_Il7z4,Sören Pellmann Hat Genug - GroKo VERGISST Ostdeutschland!,2025-05-14T16:29:37Z,2581,357,62,PT6M23S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=BUeAX_Il7z4
850Nqxxj_uc,SO linksradikal ist Heidi REICHINNEK,2025-05-13T18:41:02Z,7674,1372,153,PT1M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=850Nqxxj_uc
LCxSrEgwy2E,Heidi Reichinnek Und Sören Pellmann RECHNEN Mit Der GroKo AB!,2025-05-13T15:49:44Z,6809,671,296,PT17M42S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=LCxSrEgwy2E
OW1c7cdI5pA,Sören PELLMANN rechnet mit RECHTSEXTREMEN ab,2025-05-10T17:24:06Z,3091,324,66,PT15M32S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=OW1c7cdI5pA
z1HWpw_9nTI,HEIDI Reichinnek entlarvt den KAPITALISMUS,2025-05-10T08:49:19Z,2436,271,145,PT13M59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=z1HWpw_9nTI
hgLAzl3iueI,Nach Merz-Blamage! Linken-Politiker ENTLARVT Lügen Der AfD!,2025-05-08T16:22:13Z,6444,443,100,PT3M2S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=hgLAzl3iueI
tl8ibD5q3W4,Merz VERSAGT von Beginn,2025-05-07T09:08:38Z,3985,643,44,PT1M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=tl8ibD5q3W4
_nLBJvToETA,"""Das ist eine RESTERAMPE Koalition!"" Heidi, Sören & Ines zur Schlappe von Merz!",2025-05-06T19:27:27Z,18849,1161,331,PT5M32S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=_nLBJvToETA
iu9tA_Png0I,SO peinlich wird die nächste REGIERUNG,2025-05-06T08:07:31Z,4697,883,48,PT1M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=iu9tA_Png0I
RWP3ZGdON0Y,#1Mai – Wir stehen an eurer Seite!,2025-05-01T12:48:07Z,1895,204,22,PT1M22S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=RWP3ZGdON0Y
lrTEIebd47g,So EGAL ist ARMUT für CDU & SPD,2025-04-29T13:39:54Z,7188,1032,106,PT1M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=lrTEIebd47g
-gx68rrWUuo,Wir wollen eine Zukunft ohne ALTERSARMUT!,2025-04-11T05:15:00Z,3100,412,45,PT32S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=-gx68rrWUuo
fFdQzFbwN_M,Bayerns Prioritäten-FAIL: Raumfahrt wichtiger als KINDER?,2025-04-10T16:30:13Z,5249,400,40,PT24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=fFdQzFbwN_M
Zsh7N7PaJx8,Militarisierung & SOZIALABBAU ebnen Weg für Rechts!,2025-04-10T12:15:03Z,1187,179,9,PT1M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Zsh7N7PaJx8
vwwdolI8ing,Rechte bekämpft man mit einer guten SOZIALPOLITIK,2025-04-10T05:30:20Z,4513,291,26,PT23S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=vwwdolI8ing
ctxkjDU17j8,MIETPREISBREMSE – alles nur Kosmetik?,2025-04-09T18:30:34Z,2172,237,16,PT19S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ctxkjDU17j8
COP6n-g_lHs,"Koalitionsvertrag von CDU, CSU & SPD: Die Menschen verdienen etwas Besseres! (Pressestatement)",2025-04-09T15:46:53Z,14692,1056,202,PT15M51S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=COP6n-g_lHs
9Wj3Js7NIBY,Kubicki OHNE CHANCE gegen Heidi Reichinnek,2025-04-09T09:24:59Z,17722,1033,147,PT54S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=9Wj3Js7NIBY
fV-9tdgDD3o,Was Spanien besser kann,2025-04-04T18:22:23Z,4058,142,14,PT1M35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=fV-9tdgDD3o
VZH4DYVSJLw,Kindheitstraum Bundestag,2025-04-03T11:58:46Z,3307,248,15,PT58S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=VZH4DYVSJLw
8hCPFcc0pds,Starke Stimme für Gerechtigkeit im Bundestag: Ferat Koçak,2025-04-01T14:00:09Z,2846,227,36,PT1M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=8hCPFcc0pds
emqjFzBMD9s,Pressekonferenz Die Linke im Bundestag,2025-03-29T00:04:18Z,2934,326,56,PT30M25S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=emqjFzBMD9s
TEUOWwhf2PM,So senkst du die MIETE | Bald auch in deiner Stadt | Die Linke,2025-03-28T12:45:37Z,1029,141,13,PT47S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TEUOWwhf2PM
Uis8tC6vGww,Nahe bei den Menschen im Bundestag: Cansın Köktürk | Die Linke,2025-03-27T13:16:39Z,3769,240,38,PT49S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Uis8tC6vGww
ObhaEtGipAg,WIR sind hier für EUCH: Die Linke im Bundestag,2025-03-26T17:47:38Z,6640,609,153,PT1M35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ObhaEtGipAg
kNKvTq8kpzI,Bodenständig trotz Bundestag: Stella Merendino | Die Linke,2025-03-26T11:49:09Z,2426,235,24,PT42S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=kNKvTq8kpzI
f5fLe4uAH0k,Es ist so weit: wir sind zurück mit neuer Stärke!,2025-03-25T18:03:50Z,1700,269,24,PT57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=f5fLe4uAH0k
sCHf-MxPNTg,Gregor Gysis Rede als Alterspräsident,2025-03-25T11:41:13Z,4564,287,50,PT37M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=sCHf-MxPNTg
YsaP1GHYM_E,"Heidi Reichinnek: hart zu den Reichen, fair zu den Armen",2025-03-24T21:42:36Z,43097,1011,296,PT1M12S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=YsaP1GHYM_E
g05w_SbteaM,Die Linke im Bundestag: Unsere ersten Aufgaben der Wahlperiode,2025-03-24T15:19:52Z,1949,231,34,PT8M59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=g05w_SbteaM
TJfCtqISXOM,Bundestag beschließt Militarisierung - Sozialkürzungen stehen bevor,2025-03-19T15:10:57Z,940,151,20,PT2M30S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TJfCtqISXOM
_hR76V2BDwY,Nein zum gigantischen Aufrüstungsblankoscheck!,2025-03-19T09:32:03Z,1357,239,49,PT7M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=_hR76V2BDwY
ju7NuKSjbsE,Junge Abgeordnete fassungslos über Merz' Schuldendeal,2025-03-18T06:00:35Z,1341,215,28,PT1M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ju7NuKSjbsE
Bp1PN92-xGo,"Finanzpaket von Union, SPD und Grünen; Einberufung des Bundestages",2025-03-17T15:20:08Z,4722,316,99,PT10M31S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Bp1PN92-xGo
O_mH4AGjUQ0,Grundgesetzänderung wird durchgepeitscht - kein Comeback des grünen Rückgrats,2025-03-14T17:13:13Z,3357,305,58,PT4M27S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=O_mH4AGjUQ0
6TrEaxHoFho,Grenzenlose Militarisierung auf Kosten von Alltagsproblemen,2025-03-13T19:10:28Z,1452,258,20,PT1M47S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=6TrEaxHoFho
5_HWsYZPu4Y,Heidi Reichinnek übersetzt das Sondierungspapier - Heute: Rente,2025-03-13T09:21:22Z,1063,213,21,PT2M59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=5_HWsYZPu4Y
pnbUvAhWaek,Kein Respekt vor dem Wahlergebnis!,2025-03-12T18:23:41Z,1191,139,26,PT1M11S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=pnbUvAhWaek
jbmyzo-I5-Y,Wofür dann überhaupt WÄHLEN?,2025-03-12T15:04:45Z,2278,402,48,PT6M34S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jbmyzo-I5-Y
